Time,M_CompDis,P_CompDis,D_CompDis,T_CompDis,H_CompDis,P_OgcOut,D_OgcOut,T_OgcOut,H_OgcOut,P_EvapExvIn,D_EvapExvIn,T_EvapExvIn,H_EvapExvIn,P_EvapExvOut,D_EvapExvOut,T_EvapExvOut,H_EvapExvOut,P_EvapOut,D_EvapOut,T_EvapOut,H_EvapOut,P_CompSuc,D_CompSuc,T_CompSuc,H_CompSuc,CompSpeed,EvapExvOpening,T_Amb,Vel_Ogc,T_Incar,RH_Incar,Vol_Incar,Optimal_HP,Wcomp,Qc,COP,
0,109.752,83.5087,327.536,40,386.428,83.5087,327.536,40,386.428,83.5087,327.536,40,386.428,83.5087,327.536,40,386.428,83.5087,327.536,40,386.428,83.5087,327.536,40,386.428,1000,0.0630769,43,2.5,40,40,501.57,118.78,-1,-2.20663e-12,2.20663e-12,
1,87.1668,89.2557,331.492,44.8026,391.929,86.5381,339.575,41.9866,385.509,85.8278,332.955,41.7331,387.188,83.1568,325.939,39.7717,386.607,82.5223,324.606,39.278,386.328,82.4367,314.661,39.738,390.16,1200,0.06,43,2.5,40,40,501.57,118.78,99.0644,12.7376,0.128579,
2,98.2066,92.1012,323.206,47.9752,398.828,88.4217,357.149,42.6652,381.189,87.3661,336.353,42.8656,387.735,82.8246,323.347,39.6108,387.201,81.8985,320.089,38.9497,387.301,81.782,302.049,39.92,394.528,1400,0.0569231,43,2.5,40,40,501.57,118.78,172.77,25.8924,0.149866,
3,110.242,94.3535,319.432,50.3939,403.246,89.8693,377.203,42.9084,375.723,88.5608,342.746,43.5145,386.699,82.3429,321.832,39.259,387.184,81.2157,313.669,38.6676,388.971,81.0688,294.915,39.7299,396.633,1600,0.0538462,43,2.5,40,40,501.57,118.78,251.086,42.6633,0.169915,
4,122.644,96.4056,319.045,52.3438,405.96,91.1545,398.579,43.0196,369.921,89.6381,355.882,43.6954,383.027,81.6593,324.949,38.4981,385.107,80.3649,305.718,38.3219,391.084,80.1864,289.911,39.2188,397.609,1800,0.0507692,43,2.5,40,40,501.57,118.78,340.556,67.1723,0.197243,
5,134.571,98.4968,319.308,54.2684,408.42,92.4756,421.793,43.1155,363.848,90.7803,375.684,43.651,377.221,80.8055,334.152,37.3724,380.578,79.3492,296.249,37.9251,393.678,79.1379,284.609,38.5539,398.495,2000,0.0476923,43,2.5,40,40,501.57,118.78,445.578,104.445,0.234403,
6,145.586,100.757,319.114,56.4113,411.286,93.9853,447.259,43.2532,357.53,92.1346,400.592,43.6254,370.249,79.8284,348.435,36.1085,374.297,78.2087,285.455,37.5227,396.781,77.9635,278.277,37.8306,399.681,2200,0.0446154,43,2.5,40,40,501.57,118.78,568.654,159.012,0.279629,
7,155.604,103.261,318.477,58.8569,414.655,95.7993,474.602,43.4624,351.151,93.8177,429.272,43.7297,362.798,78.7552,366.159,34.8829,367.12,76.9772,273.794,37.1441,400.302,76.6972,271.055,37.0761,401.172,2400,0.0415385,43,2.5,40,40,501.57,118.78,711.476,233.362,0.327997,
8,164.672,106.095,317.776,61.6492,418.459,98.0308,503.234,43.7528,344.885,95.9462,460.782,43.986,355.257,77.5921,386.029,33.7593,359.625,75.6709,261.824,36.7897,404.061,75.3557,263.253,36.287,402.867,2600,0.0384615,43,2.5,40,40,501.57,118.78,876.427,327.523,0.373703,
9,172.83,109.391,317.405,64.8598,422.663,100.828,532.832,44.1211,338.792,98.6704,494.263,44.3888,347.878,76.3369,407.078,32.7348,352.161,74.2938,250.045,36.4336,407.847,73.9431,255.084,35.4529,404.688,2800,0.0353846,43,2.5,40,40,501.57,118.78,1067.51,439.479,0.411685,
10,179.61,113.337,317.709,68.6032,427.302,104.407,563.275,44.5578,332.862,102.205,528.853,44.9306,340.845,74.9861,428.479,31.7833,344.953,72.8454,238.868,36.027,411.438,72.4606,246.661,34.5669,406.592,2992.64,0.0323077,43,2.5,40,40,501.57,118.78,1287.36,565.856,0.439547,
11,174.426,116.894,316.953,72.1869,432.009,108.414,592.557,44.8815,327.226,106.277,562.675,45.4013,334.211,73.6866,446.406,30.9664,338.164,71.5061,229.294,35.6421,414.538,71.1272,238.905,33.8009,408.469,3000,0.0292308,43,2.5,40,40,501.57,118.78,1417,696.409,0.491468,
12,169.744,120.383,316.891,75.5959,436.262,112.469,617.692,45.0781,322.417,110.476,593.697,45.6452,328.096,72.4707,455.032,30.2293,331.817,70.3487,222.525,35.1309,416.461,69.9779,232.491,33.1186,409.997,3000,0.0261538,43,2.5,40,40,501.57,118.78,1532.47,817.255,0.533293,
13,165.375,124.457,317.99,79.3297,440.556,117.117,640.179,45.3166,318.316,115.3,621.849,45.8654,322.726,71.2374,463.423,29.4735,326.121,69.2178,219.018,34.1113,416.497,68.8569,226.507,32.4262,411.384,3000,0.0230769,43,2.5,40,40,501.57,118.78,1657.37,936.901,0.565294,
14,160.721,129.643,320.112,83.8788,445.538,122.894,661.82,45.6488,314.621,121.27,647.456,46.2104,318.196,69.9169,468.902,28.6516,321.205,68.0011,220.587,32.1108,413.277,67.6536,220.133,31.6867,412.898,3000,0.02,43,2.5,40,40,501.57,118.78,1804.85,1052.61,0.583212,
15,155.434,136.19,322.929,89.5012,451.612,129.759,683.208,45.9573,311.05,128.136,670.574,46.579,314.316,68.5641,471.474,27.795,317.04,66.617,229.752,28.9828,405.505,66.2841,212.891,30.8614,414.685,3000,0.0188302,43,2.5,40,40,501.57,118.78,1978.16,1156.16,0.58446,
16,150.321,137.78,318.713,92.2093,456.054,130.927,696.976,45.0162,307.141,128.869,688.23,45.2385,309.07,67.7703,484.737,27.2853,312.266,65.3831,244.888,26.0647,395.525,65.0561,205.889,30.238,416.69,3000,0.0219071,43,2.5,40,40,501.57,118.78,2028.91,1225.1,0.603818,
17,146.942,133.672,309.183,90.8218,457.02,126.533,698.646,43.6118,304.771,124.163,702.01,42.6349,302.718,67.2285,509.473,26.9344,306.264,64.5566,261.208,25.1666,382.401,64.2247,201.26,29.8195,418.032,3000,0.0249841,43,2.5,40,40,501.57,118.78,1946.54,1268.21,0.651522,
18,144.73,127.142,298.604,87.0703,455.498,119.812,689.44,42.4779,304.795,117.233,712.546,39.7734,296.574,66.7264,540.002,26.6069,299.946,63.8341,281.192,24.6779,367.812,63.4997,198.231,29.2643,418.56,3000,0.028061,43,2.5,40,40,501.57,118.78,1808.04,1304.99,0.721771,
19,142.906,121.853,290.364,83.7148,453.849,115.058,675.345,42.1567,306.958,112.863,721.169,37.8396,292.144,65.8269,560.925,26.0148,294.696,63.1168,299.678,24.1879,355.8,62.785,195.733,28.6137,418.757,3000,0.02636,43,2.5,40,40,501.57,118.78,1696.52,1350.61,0.796108,
20,140.809,120.614,287.342,83.2171,454.137,114.402,666.628,42.5859,309.239,112.597,728.255,37.1423,289.838,64.7209,565.927,25.2772,291.449,62.3224,309.3,23.6398,348.705,61.9966,192.86,27.9144,419.057,3000,0.0232831,43,2.5,40,40,501.57,118.78,1680.22,1406.97,0.837372,
21,137.723,121.766,285.932,84.9362,456.61,116.074,665.032,43.2317,310.486,114.572,733.898,37.1331,288.827,63.5818,560.075,24.506,289.653,61.425,306.978,23.0135,346.808,61.1071,188.634,27.3381,420.094,3000,0.0202062,43,2.5,40,40,501.57,118.78,1720.17,1490.96,0.866756,
22,134.176,124.089,284.94,87.8834,460.416,118.477,668.728,43.7167,310.492,116.936,738.173,37.3231,288.363,62.6454,550.87,23.8633,288.79,60.5095,297.604,22.3667,348.073,60.1975,183.776,26.8918,421.586,3000,0.0200104,43,2.5,40,40,501.57,118.78,1785.01,1636.35,0.916719,
23,130.774,124.093,280.572,89.3272,463.405,118.522,670.746,43.5772,309.906,116.937,740.246,37.1207,287.697,61.9882,544.96,23.4074,288.109,59.7209,286.659,21.8032,350.703,59.4124,179.116,26.6564,423.281,3000,0.0202779,43,2.5,40,40,501.57,118.78,1794.79,1777.32,0.99027,
24,127.868,123.662,276.264,90.3074,465.824,118.286,671.315,43.4602,309.627,116.763,742.023,36.9027,287.06,61.2967,538.383,22.9233,287.444,59.0207,280.782,21.2976,351.266,58.7153,175.136,26.4432,424.727,3000,0.0197371,43,2.5,40,40,501.57,118.78,1793.75,1918.87,1.06975,
25,125.374,123.337,272.709,91.1922,467.91,118.144,671.323,43.4152,309.56,116.685,743.712,36.7165,286.487,60.6274,531.803,22.4504,286.833,58.3835,275.968,20.8333,351.546,58.0808,171.72,26.2187,425.927,3000,0.0191522,43,2.5,40,40,501.57,118.78,1794.23,2062.36,1.14944,
26,123.166,123.129,269.706,92.0531,469.805,118.093,671.27,43.4035,309.553,116.69,745.312,36.5585,285.972,60.0045,525.562,22.0065,286.283,57.7984,268.466,20.4034,353.516,57.499,168.696,26.0019,426.976,3000,0.0186288,43,2.5,40,40,501.57,118.78,1796.55,2194.44,1.22148,
27,121.182,122.995,267.086,92.8913,471.559,118.096,671.342,43.399,309.533,116.74,746.815,36.4203,285.504,59.4331,519.791,21.596,285.787,57.2605,259.534,20.005,356.641,56.9646,165.978,25.8011,427.918,3000,0.0181714,43,2.5,40,40,501.57,118.78,1799.82,2314.93,1.2862,
28,119.393,122.906,264.764,93.6927,473.181,118.126,671.561,43.3916,309.481,116.811,748.221,36.2957,285.074,58.9109,514.516,21.2179,285.334,56.7666,250.643,19.6365,360.172,56.474,163.528,25.6164,428.768,3000,0.01777,43,2.5,40,40,501.57,118.78,1803.41,2424.53,1.34441,
29,117.782,122.841,262.694,94.4464,474.672,118.168,671.887,43.3798,309.402,116.888,749.536,36.1811,284.675,58.4335,509.717,20.8699,284.917,56.3134,242.456,19.2962,363.696,56.0239,161.321,25.4456,429.534,3000,0.0174158,43,2.5,40,40,501.57,118.78,1806.99,2524.21,1.39691,
30,116.329,122.793,260.845,95.1474,476.035,118.214,672.268,43.3648,309.308,116.964,750.77,36.0737,284.301,57.9968,505.373,20.5495,284.529,55.8979,235.122,18.9822,367.053,55.6112,159.331,25.2864,430.222,3000,0.0171022,43,2.5,40,40,501.57,118.78,1810.4,2614.92,1.44439,
31,115.02,122.754,259.188,95.7951,477.278,118.259,672.667,43.3483,309.208,117.037,751.935,35.9717,283.947,57.5971,501.456,20.2546,284.165,55.5168,228.602,18.6926,370.197,55.2326,157.538,25.1374,430.838,3000,0.0168237,43,2.5,40,40,501.57,118.78,1813.57,2697.54,1.48742,
32,113.837,122.721,257.7,96.3914,478.41,118.302,673.057,43.3315,309.11,117.103,753.041,35.8737,283.61,57.231,497.942,19.983,283.82,55.1671,222.814,18.4256,373.119,54.8852,155.918,24.9979,431.391,3000,0.0165757,43,2.5,40,40,501.57,118.78,1816.48,2772.87,1.52651,
33,112.767,122.692,256.36,96.939,479.442,118.34,673.425,43.3151,309.017,117.163,754.094,35.7791,283.287,56.8955,494.802,19.7329,283.49,54.8462,217.668,18.1792,375.822,54.5663,154.452,24.867,431.889,3000,0.0163542,43,2.5,40,40,501.57,118.78,1819.12,2841.61,1.56208,
34,111.797,122.666,255.15,97.4416,480.383,118.375,673.766,43.2997,308.93,117.217,755.098,35.6875,282.978,56.5878,492.003,19.5025,283.174,54.5515,213.085,17.952,378.316,54.2735,153.124,24.7444,432.336,3000,0.0161557,43,2.5,40,40,501.57,118.78,1821.52,2904.41,1.5945,
35,110.917,122.642,254.054,97.9027,481.24,118.406,674.078,43.2852,308.85,117.266,756.054,35.5991,282.681,56.3053,489.51,19.2901,282.872,54.2807,208.997,17.7424,380.612,54.0043,151.918,24.6295,432.739,3000,0.0159771,43,2.5,40,40,501.57,118.78,1823.68,2961.84,1.62411,
36,110.116,122.62,253.061,98.3257,482.024,118.434,674.36,43.2719,308.777,117.309,756.961,35.5142,282.398,56.046,487.288,19.0943,282.582,54.0316,205.344,17.5489,382.722,53.7568,150.822,24.5218,433.104,3000,0.0158162,43,2.5,40,40,501.57,118.78,1825.62,3014.41,1.65117,
37,109.387,122.6,252.158,98.7139,482.739,118.458,674.615,43.2596,308.711,117.347,757.819,35.433,282.13,55.8076,485.304,18.9138,282.306,53.8025,202.072,17.3702,384.658,53.529,149.824,24.4211,433.433,3000,0.0156707,43,2.5,40,40,501.57,118.78,1827.38,3062.58,1.67594,
38,108.723,122.58,251.337,99.0704,483.394,118.48,674.846,43.2484,308.651,117.381,758.627,35.3557,281.876,55.5884,483.526,18.7472,282.044,53.5916,199.136,17.2052,386.433,53.3194,148.913,24.3269,433.732,3000,0.0155389,43,2.5,40,40,501.57,118.78,1828.97,3106.74,1.69863,
39,108.116,122.562,250.588,99.3978,483.993,118.499,675.053,43.2382,308.597,117.412,759.385,35.2825,281.636,55.3867,481.928,18.5934,281.797,53.3974,196.496,17.0528,388.06,53.1262,148.082,24.2388,434.003,3000,0.0154193,43,2.5,40,40,501.57,118.78,1830.4,3147.27,1.71944,
40,107.561,122.546,249.905,99.6988,484.543,118.516,675.24,43.2289,308.548,117.439,760.093,35.2136,281.412,55.2011,480.485,18.4515,281.563,53.2184,194.117,16.912,389.552,52.9483,147.322,24.1564,434.249,3000,0.0153105,43,2.5,40,40,501.57,118.78,1831.7,3184.5,1.73855,
41,107.053,122.53,249.282,99.9755,485.046,118.531,675.408,43.2205,308.504,117.463,760.753,35.149,281.203,55.0301,479.175,18.3205,281.345,53.0534,191.967,16.7819,390.92,52.7842,146.626,24.0795,434.473,3000,0.0152114,43,2.5,40,40,501.57,118.78,1832.88,3218.71,1.75609,
42,106.588,122.515,248.711,100.23,485.509,118.544,675.559,43.2129,308.465,117.486,761.367,35.0886,281.007,54.8725,477.983,18.1994,281.14,52.9012,190.022,16.6616,392.177,52.6329,145.989,24.0077,434.677,3000,0.015121,43,2.5,40,40,501.57,118.78,1833.95,3250.17,1.77222,
43,106.161,122.502,248.189,100.465,485.933,118.557,675.696,43.206,308.429,117.506,761.935,35.0324,280.826,54.7272,476.894,18.0876,280.95,52.7608,188.256,16.5504,393.332,52.4932,145.405,23.9406,434.863,3000,0.0150385,43,2.5,40,40,501.57,118.78,1834.93,3279.12,1.78706,
44,105.77,122.489,247.71,100.68,486.323,118.567,675.819,43.1997,308.397,117.524,762.46,34.9802,280.658,54.5932,475.894,17.9843,280.774,52.6313,186.65,16.4475,394.396,52.3644,144.869,23.878,435.033,3000,0.014963,43,2.5,40,40,501.57,118.78,1835.81,3305.77,1.80071,
45,105.411,122.477,247.272,100.879,486.682,118.577,675.93,43.194,308.367,117.54,762.945,34.9319,280.503,54.4696,474.973,17.8887,280.61,52.5117,185.188,16.3524,395.375,52.2454,144.377,23.8197,435.188,3000,0.014894,43,2.5,40,40,501.57,118.78,1836.62,3330.32,1.81329,
46,105.08,122.466,246.869,101.062,487.012,118.586,676.031,43.1889,308.341,117.555,763.391,34.8872,280.361,54.3556,474.123,17.8004,280.459,52.4012,183.853,16.2644,396.279,52.1355,143.924,23.7652,435.33,3000,0.0148307,43,2.5,40,40,501.57,118.78,1837.36,3352.94,1.82487,
47,104.777,122.456,246.5,101.231,487.315,118.594,676.122,43.1842,308.317,117.568,763.801,34.8461,280.229,54.2503,473.336,17.7188,280.32,52.2992,182.633,16.183,397.113,52.0341,143.508,23.7145,435.46,3000,0.0147728,43,2.5,40,40,501.57,118.78,1838.04,3373.8,1.83554,
48,104.497,122.447,246.16,101.387,487.595,118.601,676.205,43.18,308.295,117.581,764.176,34.8083,280.109,54.1531,472.604,17.6433,280.192,52.2049,181.515,16.1076,397.883,51.9403,143.126,23.6672,435.579,3000,0.0147196,43,2.5,40,40,501.57,118.78,1838.66,3393.03,1.84538,
49,104.24,122.438,245.848,101.531,487.852,118.608,676.28,43.1762,308.275,117.592,764.52,34.7737,279.998,54.0632,471.923,17.5735,280.075,52.1178,180.491,16.0379,398.596,51.8536,142.774,23.6232,435.687,3000,0.0146708,43,2.5,40,40,501.57,118.78,1839.22,3410.77,1.85446,
50,104.003,122.43,245.561,101.663,488.09,118.614,676.348,43.1727,308.257,117.602,764.834,34.742,279.898,53.9803,471.286,17.5089,279.967,52.0373,179.551,15.9734,399.256,51.7735,142.449,23.5822,435.787,3000,0.014626,43,2.5,40,40,501.57,118.78,1839.74,3427.15,1.86284,
51,103.785,122.422,245.297,101.786,488.309,118.619,676.411,43.1695,308.241,117.611,765.119,34.7132,279.806,53.9036,470.691,17.4491,279.869,51.9628,178.688,15.9137,399.866,51.6994,142.15,23.544,435.879,3000,0.0145849,43,2.5,40,40,501.57,118.78,1840.22,3442.26,1.87057,
52,103.584,122.415,245.054,101.899,488.51,118.624,676.468,43.1666,308.226,117.62,765.379,34.687,279.723,53.8328,470.131,17.3938,279.78,51.8939,177.894,15.8584,400.432,51.6309,141.875,23.5085,435.963,3000,0.0145471,43,2.5,40,40,501.57,118.78,1840.66,3456.22,1.87771,
53,103.398,122.409,244.83,102.003,488.697,118.629,676.519,43.1639,308.212,117.628,765.613,34.6632,279.647,53.7673,469.605,17.3427,279.699,51.8302,177.162,15.8072,400.957,51.5675,141.62,23.4754,436.041,3000,0.0145123,43,2.5,40,40,501.57,118.78,1841.06,3469.12,1.8843,
54,103.227,122.403,244.623,102.1,488.868,118.633,676.567,43.1615,308.2,117.635,765.825,34.6418,279.579,53.7067,469.109,17.2953,279.626,51.7713,176.488,15.7598,401.444,51.5089,141.386,23.4446,436.112,3000,0.0144803,43,2.5,40,40,501.57,118.78,1841.43,3481.03,1.89039,
55,103.069,122.397,244.433,102.189,489.027,118.637,676.61,43.1592,308.189,117.642,766.016,34.6225,279.518,53.6507,468.64,17.2515,279.559,51.7168,175.867,15.7159,401.896,51.4547,141.17,23.4159,436.177,3000,0.0144509,43,2.5,40,40,501.57,118.78,1841.77,3492.03,1.89602,
56,102.923,122.392,244.257,102.271,489.174,118.64,676.65,43.1572,308.178,117.648,766.187,34.6053,279.463,53.5989,468.196,17.211,279.5,51.6663,175.293,15.6752,402.316,51.4045,140.97,23.3893,436.238,3000,0.0144239,43,2.5,40,40,501.57,118.78,1842.09,3502.21,1.90122,
57,102.788,122.388,244.095,102.347,489.309,118.643,676.687,43.1553,308.169,117.653,766.339,34.5899,279.414,53.551,467.774,17.1734,279.447,51.6197,174.763,15.6376,402.706,51.358,140.785,23.3645,436.293,3000,0.014399,43,2.5,40,40,501.57,118.78,1842.38,3511.61,1.90602,
58,102.664,122.383,243.945,102.418,489.434,118.646,676.72,43.1536,308.16,117.658,766.474,34.5763,279.371,53.5067,467.372,17.1387,279.4,51.5764,174.272,15.6027,403.069,51.315,140.615,23.3415,436.344,3000,0.014376,43,2.5,40,40,501.57,118.78,1842.64,3520.31,1.91047,
59,102.549,122.379,243.807,102.483,489.549,118.649,676.751,43.152,308.152,117.663,766.593,34.5644,279.333,53.4657,466.989,17.1065,279.358,51.5364,173.819,15.5704,403.407,51.2752,140.457,23.3201,436.391,3000,0.0143549,43,2.5,40,40,501.57,118.78,1842.89,3528.35,1.91457,
60,102.443,122.375,243.68,102.543,489.656,118.651,676.779,43.1506,308.144,117.667,766.697,34.554,279.3,53.4278,466.623,17.0768,279.321,51.4994,173.399,15.5405,403.722,51.2383,140.312,23.3002,436.435,3000,0.0143355,43,2.5,40,40,501.57,118.78,1843.12,3535.78,1.91837,
61,102.345,122.372,243.562,102.598,489.755,118.654,676.805,43.1492,308.137,117.671,766.787,34.5451,279.271,53.3928,466.273,17.0492,279.289,51.4651,173.01,15.5127,404.015,51.2042,140.177,23.2817,436.475,3000,0.0143176,43,2.5,40,40,501.57,118.78,1843.32,3542.66,1.92189,
62,102.254,122.369,243.453,102.65,489.846,118.656,676.829,43.148,308.131,117.675,766.865,34.5374,279.246,53.3603,465.937,17.0237,279.262,51.4333,172.649,15.4871,404.289,51.1726,140.053,23.2645,436.512,3000,0.0143012,43,2.5,40,40,501.57,118.78,1843.52,3549.02,1.92514,
63,102.17,122.366,243.353,102.698,489.93,118.658,676.851,43.1469,308.125,117.679,766.93,34.531,279.226,53.3303,465.615,17.0001,279.238,51.4039,172.314,15.4633,404.544,51.1433,139.938,23.2485,436.546,3000,0.014286,43,2.5,40,40,501.57,118.78,1843.7,3554.91,1.92814,
64,102.092,122.363,243.26,102.742,490.008,118.66,676.871,43.1458,308.12,117.682,766.985,34.5258,279.209,53.3025,465.305,16.9782,279.218,51.3767,172.003,15.4412,404.783,51.1162,139.832,23.2337,436.577,3000,0.014272,43,2.5,40,40,501.57,118.78,1843.86,3560.35,1.93092,
65,102.02,122.36,243.174,102.782,490.081,118.661,676.889,43.1449,308.115,117.684,767.03,34.5216,279.195,53.2768,465.006,16.958,279.202,51.3515,171.714,15.4208,405.006,51.0911,139.733,23.2199,436.606,3000,0.0142592,43,2.5,40,40,501.57,118.78,1844.01,3565.39,1.9335,
66,101.954,122.358,243.094,102.82,490.147,118.663,676.906,43.144,308.111,117.687,767.065,34.5183,279.184,53.253,464.718,16.9393,279.189,51.3281,171.446,15.4019,405.214,51.0679,139.642,23.2071,436.633,3000,0.0142473,43,2.5,40,40,501.57,118.78,1844.15,3570.05,1.93588,
67,101.893,122.356,243.021,102.855,490.209,118.664,676.922,43.1432,308.106,117.69,767.091,34.516,279.176,53.231,464.44,16.922,279.179,51.3065,171.196,15.3844,405.409,51.0464,139.558,23.1952,436.658,3000,0.0142364,43,2.5,40,40,501.57,118.78,1844.28,3574.36,1.93808,
68,101.836,122.354,242.953,102.887,490.266,118.665,676.937,43.1424,308.103,117.692,767.11,34.5144,279.17,53.2107,464.171,16.9059,279.172,51.2865,170.963,15.3681,405.592,51.0264,139.48,23.1842,436.681,3000,0.0142264,43,2.5,40,40,501.57,118.78,1844.4,3578.35,1.94011,
69,101.783,122.352,242.89,102.917,490.319,118.666,676.95,43.1417,308.099,117.694,767.121,34.5136,279.167,53.1918,463.911,16.8911,279.167,51.2679,170.746,15.3531,405.764,51.008,139.408,23.174,436.702,3000,0.0142172,43,2.5,40,40,501.57,118.78,1844.51,3582.04,1.942,
70,101.735,122.35,242.832,102.945,490.368,118.668,676.963,43.1411,308.096,117.696,767.126,34.5135,279.166,53.1744,463.659,16.8774,279.165,51.2508,170.544,15.3392,405.924,50.9909,139.342,23.1645,436.721,3000,0.0142087,43,2.5,40,40,501.57,118.78,1844.61,3585.45,1.94374,
71,101.689,122.348,242.779,102.97,490.413,118.669,676.974,43.1405,308.093,117.698,767.125,34.5141,279.167,53.1582,463.414,16.8646,279.164,51.2347,170.354,15.3261,406.076,50.9749,139.28,23.1554,436.739,3000,0.014201,43,2.5,40,40,501.57,118.78,1844.71,3588.62,1.94536,
72,101.646,122.347,242.728,102.995,490.456,118.67,676.985,43.14,308.09,117.7,767.118,34.5153,279.17,53.1431,463.173,16.8526,279.166,51.2195,170.175,15.3138,406.219,50.9597,139.221,23.147,436.757,3000,0.0141943,43,2.5,40,40,501.57,118.78,1844.81,3591.62,1.94688,
73,101.606,122.346,242.68,103.018,490.497,118.671,676.996,43.1395,308.087,117.701,767.104,34.5172,279.176,53.1289,462.935,16.8414,279.169,51.2052,170.007,15.3022,406.355,50.9455,139.165,23.1391,436.773,3000,0.0141883,43,2.5,40,40,501.57,118.78,1844.89,3594.42,1.94831,
74,101.568,122.344,242.635,103.04,490.535,118.672,677.005,43.139,308.085,117.703,767.081,34.5201,279.184,53.1157,462.697,16.831,279.175,51.1919,169.849,15.2914,406.482,50.9323,139.114,23.1319,436.788,3000,0.0141829,43,2.5,40,40,501.57,118.78,1844.97,3597.04,1.94964,
75,101.533,122.343,242.592,103.06,490.571,118.672,677.014,43.1386,308.083,117.704,767.047,34.5241,279.196,53.1034,462.457,16.8214,279.185,51.1795,169.703,15.2814,406.6,50.92,139.065,23.1252,436.803,3000,0.0141779,43,2.5,40,40,501.57,118.78,1845.05,3599.48,1.95089,
76,101.5,122.342,242.553,103.078,490.604,118.673,677.022,43.1381,308.08,117.705,767.002,34.5292,279.211,53.0921,462.211,16.8125,279.197,51.1681,169.567,15.272,406.709,50.9085,139.021,23.119,436.816,3000,0.0141731,43,2.5,40,40,501.57,118.78,1845.11,3601.73,1.95204,
77,101.47,122.341,242.517,103.096,490.634,118.674,677.029,43.1377,308.079,117.706,766.948,34.5354,279.23,53.0817,461.958,16.8042,279.213,51.1575,169.441,15.2634,406.812,50.898,138.979,23.1133,436.828,3000,0.0141687,43,2.5,40,40,501.57,118.78,1845.17,3603.81,1.9531,
78,101.442,122.339,242.483,103.111,490.662,118.674,677.035,43.1374,308.077,117.707,766.885,34.5425,279.251,53.0721,461.7,16.7966,279.233,51.1477,169.321,15.2555,406.911,50.8882,138.941,23.1079,436.84,3000,0.0141645,43,2.5,40,40,501.57,118.78,1845.22,3605.72,1.95408,
79,101.416,122.338,242.452,103.126,490.688,118.674,677.041,43.1371,308.075,117.708,766.815,34.5503,279.274,53.0632,461.439,16.7896,279.254,51.1387,169.207,15.2482,407.006,50.8793,138.906,23.103,436.85,3000,0.0141606,43,2.5,40,40,501.57,118.78,1845.27,3607.48,1.95498,
80,101.393,122.337,242.424,103.139,490.712,118.675,677.046,43.1368,308.074,117.709,766.742,34.5586,279.299,53.055,461.178,16.7832,279.278,51.1304,169.098,15.2414,407.1,50.871,138.874,23.0984,436.859,3000,0.014157,43,2.5,40,40,501.57,118.78,1845.32,3609.1,1.95581,
81,101.371,122.336,242.398,103.152,490.734,118.675,677.051,43.1365,308.072,117.709,766.665,34.5671,279.325,53.0475,460.918,16.7772,279.303,51.1227,168.992,15.2352,407.193,50.8634,138.844,23.0942,436.868,3000,0.0141538,43,2.5,40,40,501.57,118.78,1845.36,3610.59,1.95657,
82,101.352,122.336,242.374,103.163,490.754,118.676,677.056,43.1362,308.071,117.71,766.588,34.5757,279.351,53.0406,460.664,16.7717,279.329,51.1156,168.89,15.2294,407.284,50.8563,138.817,23.0902,436.876,3000,0.0141508,43,2.5,40,40,501.57,118.78,1845.41,3611.97,1.95728,
83,101.333,122.335,242.352,103.174,490.772,118.676,677.06,43.136,308.07,117.711,766.509,34.5845,279.378,53.0342,460.415,16.7667,279.355,51.1091,168.792,15.2241,407.373,50.8498,138.792,23.0865,436.883,3000,0.0141481,43,2.5,40,40,501.57,118.78,1845.44,3613.23,1.95792,
84,101.316,122.334,242.332,103.183,490.789,118.676,677.064,43.1358,308.069,117.711,766.43,34.5932,279.404,53.0283,460.173,16.762,279.381,51.1031,168.698,15.2192,407.459,50.8438,138.769,23.0832,436.89,3000,0.0141457,43,2.5,40,40,501.57,118.78,1845.48,3614.4,1.95851,
85,101.301,122.334,242.314,103.192,490.805,118.677,677.068,43.1356,308.068,117.712,766.352,34.602,279.43,53.0229,459.938,16.7578,279.408,51.0976,168.609,15.2147,407.543,50.8383,138.747,23.08,436.896,3000,0.0141436,43,2.5,40,40,501.57,118.78,1845.51,3615.47,1.95906,
86,101.286,122.333,242.297,103.2,490.819,118.677,677.072,43.1354,308.067,117.713,766.273,34.6107,279.457,53.0179,459.71,16.7539,279.435,51.0925,168.525,15.2106,407.622,50.8333,138.728,23.0771,436.902,3000,0.0141416,43,2.5,40,40,501.57,118.78,1845.54,3616.45,1.95956,
87,101.273,122.333,242.281,103.208,490.832,118.677,677.075,43.1352,308.066,117.713,766.195,34.6193,279.483,53.0134,459.489,16.7503,279.461,51.0878,168.445,15.2068,407.698,50.8286,138.71,23.0745,436.907,3000,0.0141398,43,2.5,40,40,501.57,118.78,1845.57,3617.35,1.96002,
88,101.262,122.332,242.267,103.214,490.844,118.678,677.078,43.1351,308.065,117.713,766.117,34.6279,279.509,53.0093,459.275,16.747,279.487,51.0836,168.37,15.2034,407.77,50.8244,138.694,23.072,436.911,3000,0.0141382,43,2.5,40,40,501.57,118.78,1845.59,3618.16,1.96043,
