Time,M_CompDis,P_CompDis,D_CompDis,T_CompDis,H_CompDis,P_OgcOut,D_OgcOut,T_OgcOut,H_OgcOut,P_EvapExvIn,D_EvapExvIn,T_EvapExvIn,H_EvapExvIn,P_EvapExvOut,D_EvapExvOut,T_EvapExvOut,H_EvapExvOut,P_EvapOut,D_EvapOut,T_EvapOut,H_EvapOut,P_CompSuc,D_CompSuc,T_CompSuc,H_CompSuc,CompSpeed,EvapExvOpening,T_Amb,Vel_Ogc,T_Incar,RH_Incar,Vol_Incar,Optimal_HP,Wcomp,Qc,COP,
268,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
269,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
270,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
271,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
272,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
273,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
274,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
275,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
276,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
277,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
278,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
279,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
280,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
281,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
282,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
283,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
284,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
285,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
286,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
287,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
288,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
289,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
290,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
291,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
292,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
293,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
294,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
295,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
296,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
297,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
298,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
299,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
300,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
301,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
302,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
303,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
304,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
305,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
306,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
307,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
308,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
309,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
310,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
311,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
312,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
313,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
314,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
315,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
316,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
317,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
318,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
319,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
320,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
321,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
322,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
323,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
324,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
325,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
326,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
327,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
328,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
329,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
330,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
331,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
332,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
333,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
334,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
335,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
336,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
337,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
338,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
339,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
340,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
341,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
342,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
343,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
344,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
345,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
346,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
347,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
348,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
349,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
350,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
351,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
352,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
353,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
354,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
355,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
356,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
357,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
